YearMonth,Sector,Ticker,Risk_Reversal_25,ATM_IV,HHI,Supplier_HHI,Hub_Shock,tot_return_index_gross_dvds,VIX,Term_Spread,Credit_Spread
2019-06,Financials,XLF US Equity,-0.0067819999999999,0.164234,0.0456907662466684,0.0723332302996767,0,37.198,15.08,0.2599999999999998,1.04
2019-07,Financials,XLF US Equity,-0.0145299999999999,0.148512,0.043871526599213,0.0721711312112947,0,38.0741,16.12,0.2199999999999999,0.9900000000000002
2019-08,Financials,XLF US Equity,-0.0043609999999999,0.1870015,0.0447074626376328,0.0726914792634536,0,36.2816,18.98,0.0599999999999998,0.8900000000000001
2019-09,Financials,XLF US Equity,-0.00901,0.176173,0.0439438807351103,0.0722692467417381,0,37.931,16.24,0.05,0.8800000000000003
2019-10,Financials,XLF US Equity,0.0022449999999999,0.1471265,0.0449129537056755,0.0727643305624356,0,38.8793,13.22,0.1599999999999999,0.91
2019-11,Financials,XLF US Equity,0.000542,0.131819,0.0446423969430234,0.0732681583970683,0,40.8436,12.62,0.1999999999999999,0.8799999999999999
2019-12,Financials,XLF US Equity,-3.599999999998049e-05,0.138488,0.0449977239767687,0.0736396836633686,0,41.9095,13.78,0.25,0.8700000000000001
2020-01,Financials,XLF US Equity,-0.0071549999999999,0.1842055,0.0445950025789415,0.0728707446395361,0,40.793,18.84,0.24,0.8300000000000001
2020-02,Financials,XLF US Equity,0.009936,0.425061,0.0449445513517803,0.0730304945779067,1,36.2044,40.11,0.1699999999999999,0.8300000000000001
2020-03,Financials,XLF US Equity,-0.001754,0.594823,0.0480148044774146,0.08278814402512,1,28.6038,53.54,0.42,1.27
2020-04,Financials,XLF US Equity,-0.015633,0.3837625,0.0465574283421431,0.0838225489632371,0,31.3103,34.15,0.44,1.6999999999999995
2020-05,Financials,XLF US Equity,-0.0016359999999999,0.356209,0.046065583805404,0.0810867290406874,0,32.1621,27.51,0.5,1.4500000000000002
2020-06,Financials,XLF US Equity,-0.0149279999999999,0.3702689999999999,0.0448676265913519,0.0841253138155664,0,31.9944,30.43,0.54,1.2000000000000002
2020-07,Financials,XLF US Equity,0.0020749999999999,0.2668595,0.0452271188860672,0.0864027974897456,0,33.225,24.46,0.47,1.17
2020-08,Financials,XLF US Equity,-0.020187,0.2836975,0.0477184394872928,0.0859617474053905,0,34.6491,26.41,0.51,1.02
2020-09,Financials,XLF US Equity,-0.017324,0.310187,0.0473420752752645,0.0827627982908724,0,33.4684,26.37,0.55,1.0499999999999998
2020-10,Financials,XLF US Equity,0.000529,0.3736835,0.0449581624720748,0.0824236417358568,0,33.1764,38.02,0.64,1.09
2020-11,Financials,XLF US Equity,-0.000363,0.2505185,0.044326749974746,0.0776918674718181,0,38.7661,20.57,0.7,1.0
2020-12,Financials,XLF US Equity,-0.0025219999999999,0.2412119999999999,0.0446256947331025,0.0764032678932384,0,41.2078,22.75,0.79,0.9000000000000004
2021-01,Financials,XLF US Equity,-0.033114,0.307789,0.0432136181314544,0.0751579935797312,0,40.467,33.09,0.95,0.79
2021-02,Financials,XLF US Equity,-0.029108,0.267538,0.0429395737725143,0.0717646958787844,0,45.1637,27.95,1.14,0.7199999999999998
2021-03,Financials,XLF US Equity,-0.012416,0.220563,0.0421657561505277,0.0710940717823235,0,47.8099,19.4,1.4600000000000002,0.7000000000000002
2021-04,Financials,XLF US Equity,-0.003613,0.1822794999999999,0.0411957648582571,0.0733052043302965,0,50.913,18.61,1.48,0.7000000000000002
2021-05,Financials,XLF US Equity,-0.000413,0.1744575,0.0413920827839602,0.0715260878438577,0,53.3421,16.76,1.4600000000000002,0.6600000000000001
2021-06,Financials,XLF US Equity,-0.0052369999999999,0.1813515,0.041322865781711,0.0730960379150405,0,51.7166,15.83,1.32,0.6499999999999999
2021-07,Financials,XLF US Equity,-0.004279,0.1988205,0.0409150801719284,0.0731670328120809,0,51.477,18.24,1.1,0.6700000000000004
2021-08,Financials,XLF US Equity,-0.004692,0.179361,0.0394834535129295,0.0736659417326607,0,54.1269,16.48,1.06,0.6900000000000004
2021-09,Financials,XLF US Equity,-0.017521,0.2431535,0.0398170276866055,0.072252845604068,0,53.1351,23.14,1.13,0.7000000000000002
2021-10,Financials,XLF US Equity,-0.0081859999999999,0.17136,0.0385834970039891,0.0734671581325375,0,57.0003,16.26,1.19,0.6699999999999999
2021-11,Financials,XLF US Equity,-0.005346,0.29116,0.0385572725798884,0.0741580041666502,0,53.7439,27.19,1.05,0.6599999999999997
2021-12,Financials,XLF US Equity,-0.004336,0.188093,0.0398263148913105,0.0737231472833429,0,55.5579,17.22,0.7899999999999999,0.6499999999999999
2022-01,Financials,XLF US Equity,-0.0017699999999999,0.229675,0.0409746026338605,0.0739155398069115,1,55.5721,24.83,0.78,0.6499999999999999
2022-02,Financials,XLF US Equity,0.0008099999999999,0.287887,0.0412778103200758,0.0748954438777065,0,54.8038,30.15,0.49,0.7200000000000002
2022-03,Financials,XLF US Equity,-0.0159949999999999,0.2260925,0.0429542684246016,0.077260364116799,1,54.7327,20.56,0.2199999999999999,0.8599999999999999
2022-04,Financials,XLF US Equity,-0.0032179999999999,0.303157,0.0441727502833099,0.0751636296079846,0,49.2909,33.4,0.2099999999999999,0.9000000000000004
2022-05,Financials,XLF US Equity,-0.005858,0.246487,0.0432636574870639,0.073450974115423,0,50.662,26.19,0.2799999999999998,0.9900000000000002
2022-06,Financials,XLF US Equity,0.001422,0.287545,0.0423390358532548,0.0756397053511843,0,45.1549,28.71,0.1400000000000001,1.0299999999999994
2022-07,Financials,XLF US Equity,-0.005375,0.2155725,0.0426864140918588,0.0777937696503478,0,48.3997,21.33,-0.1400000000000001,1.1500000000000004
2022-08,Financials,XLF US Equity,-0.0104139999999999,0.259702,0.0412157862351798,0.0776765064730724,0,47.4521,25.87,-0.3500000000000001,1.08
2022-09,Financials,XLF US Equity,-0.0011049999999999,0.3142595,0.0418509164815023,0.0772996019576872,0,43.816,31.62,-0.3399999999999998,1.1000000000000003
2022-10,Financials,XLF US Equity,-0.009497,0.2572945,0.0426495672537651,0.0747920216807397,0,49.0404,25.88,-0.3999999999999999,1.16
2022-11,Financials,XLF US Equity,0.000642,0.21172,0.0434825140531886,0.071660316370528,0,52.4031,20.58,-0.6099999999999999,1.17
2022-12,Financials,XLF US Equity,-0.0022569999999999,0.2253015,0.0444761826821381,0.0701419643812162,0,49.6677,21.67,-0.6699999999999999,1.16
2023-01,Financials,XLF US Equity,-0.0012039999999999,0.176121,0.0426372573597523,0.0696237349444209,0,53.0951,19.4,-0.6800000000000002,1.0999999999999996
2023-02,Financials,XLF US Equity,-0.0134829999999999,0.1874374999999999,0.0429867911007164,0.0691320644232617,0,51.8752,20.7,-0.7800000000000002,1.0300000000000002
2023-03,Financials,XLF US Equity,-0.0003759999999999,0.230539,0.0461626091472224,0.0715445663685113,0,46.9192,18.7,-0.6399999999999997,1.1100000000000003
2023-04,Financials,XLF US Equity,-0.0032459999999999,0.17374,0.048060991900542,0.0727243645663123,0,48.4077,15.78,-0.5599999999999996,1.0600000000000005
2023-05,Financials,XLF US Equity,-0.0096929999999999,0.1871145,0.0487888504793701,0.0746316544245451,0,46.35,17.94,-0.56,1.0999999999999996
2023-06,Financials,XLF US Equity,-0.009717,0.1374075,0.0488391827295976,0.0737065793862391,0,49.4187,13.59,-0.8899999999999997,1.0999999999999996
2023-07,Financials,XLF US Equity,0.0002439999999999,0.130539,0.0477730683950307,0.0725758637953127,0,51.7936,13.63,-0.9300000000000002,1.08
2023-08,Financials,XLF US Equity,-0.011335,0.1359055,0.0510194348759971,0.0732212606107182,0,50.4009,13.57,-0.7300000000000004,1.0699999999999994
2023-09,Financials,XLF US Equity,-0.006442,0.17574,0.0508030308619742,0.0725706830016793,0,48.8439,17.52,-0.6399999999999997,1.0300000000000002
2023-10,Financials,XLF US Equity,-0.005027,0.1771965,0.0513902356644535,0.0739726489443482,0,47.6511,18.14,-0.2700000000000004,1.0199999999999996
2023-11,Financials,XLF US Equity,0.0005199999999999,0.125894,0.0492028860559983,0.0741502345322657,0,52.8639,12.92,-0.3799999999999999,1.0099999999999998
2023-12,Financials,XLF US Equity,-0.0100289999999999,0.1389595,0.0470004748060303,0.072665623389104,0,55.6397,12.45,-0.4400000000000004,0.8999999999999995
2024-01,Financials,XLF US Equity,-0.014576,0.141535,0.0488587714785218,0.0733005329026701,0,57.3562,14.35,-0.2600000000000007,0.8099999999999996
2024-02,Financials,XLF US Equity,-0.0164269999999999,0.1384265,0.0494805906057471,0.0740512531481828,0,59.6943,13.4,-0.33,0.7399999999999993
2024-03,Financials,XLF US Equity,-0.0121259999999999,0.136702,0.0482593175049066,0.0738771210592536,0,62.5609,13.01,-0.3799999999999999,0.7400000000000002
2024-04,Financials,XLF US Equity,-0.050813,0.1647495,0.0481899880701935,0.074560688955909,1,59.9467,15.65,-0.33,0.7199999999999998
2024-05,Financials,XLF US Equity,-0.005305,0.1286045,0.0485563691159544,0.0766110182512686,0,61.8479,12.92,-0.3799999999999999,0.7000000000000002
2024-06,Financials,XLF US Equity,-0.002452,0.142312,0.0480021126075979,0.0784347138843686,0,61.2997,12.44,-0.4300000000000006,0.6900000000000004
2024-07,Financials,XLF US Equity,-0.015889,0.1479555,0.0477874130291541,0.0774027957436788,1,65.2213,16.36,-0.25,0.7199999999999998
2024-08,Financials,XLF US Equity,-0.0192579999999999,0.136579,0.0492966686407864,0.075833138704915,1,68.2036,15.0,-0.1,0.7299999999999995
2024-09,Financials,XLF US Equity,-0.0089909999999999,0.1645265,0.0475035338155469,0.0752798328699562,0,67.8231,16.73,0.1,0.7400000000000002
2024-10,Financials,XLF US Equity,-0.0282639999999999,0.215772,0.0466260797406818,0.0753000824400881,0,69.5591,23.16,0.1299999999999994,0.6799999999999997
2024-11,Financials,XLF US Equity,0.001945,0.1480044999999999,0.0454802761587568,0.0746884970903613,1,76.8323,13.51,0.1000000000000005,0.6400000000000006
2024-12,Financials,XLF US Equity,-0.0014969999999999,0.1740554999999999,0.0463066950451053,0.0776088278367074,0,72.6358,17.35,0.1599999999999992,0.5999999999999996
2025-01,Financials,XLF US Equity,-0.003765,0.1490225,0.0461135865432733,0.0767183960716897,0,77.355,16.43,0.3600000000000003,0.6200000000000001
2025-02,Financials,XLF US Equity,-0.016964,0.171885,0.0495637766151599,0.0755036283024229,0,78.422,19.63,0.2400000000000002,0.5999999999999996
2025-03,Financials,XLF US Equity,-0.0119549999999999,0.2050215,0.0521569912491327,0.0748116415190525,0,75.127,22.28,0.31,0.6399999999999997
2025-04,Financials,XLF US Equity,-0.0039649999999999,0.2192935,0.0532308457093764,0.0743175165792004,1,73.5433,24.7,0.5000000000000004,0.7299999999999995
2025-05,Financials,XLF US Equity,-0.0021579999999999,0.168413,0.0496410291332373,0.0755346552076731,0,76.8615,18.57,0.5,0.75
2025-06,Financials,XLF US Equity,-0.0110149999999999,0.1644445,0.0473109721740482,0.0762009517784926,0,79.2557,16.73,0.4899999999999997,0.6900000000000004
2025-07,Financials,XLF US Equity,0.0032739999999999,0.152997,0.046358118716896,0.0788250847669677,0,79.2557,16.72,0.5099999999999998,0.6499999999999995
2025-08,Financials,XLF US Equity,-0.00084,0.135991,0.0472160981474394,0.0775281684020067,0,81.7073,15.36,0.5599999999999996,0.6500000000000004
2025-09,Financials,XLF US Equity,,,0.047393858595016,0.0777780726512535,0,81.7944,16.28,0.5500000000000003,0.6200000000000001
2025-10,Financials,XLF US Equity,,,0.0476890556211446,0.0822671090807892,0,79.5169,17.44,0.5399999999999996,0.6100000000000003
2025-11,Financials,XLF US Equity,,,0.0481924155154282,0.0819453344374972,0,80.9745,16.35,0.54,0.6000000000000005
2025-12,Financials,XLF US Equity,,,0.0471697549724393,0.0816786484977412,0,83.4478,14.95,0.6399999999999997,0.5900000000000007
2026-01,Financials,XLF US Equity,,,0.0454581775073941,0.0952968188400954,0,81.4214,17.44,0.6699999999999999,0.54
2026-02,Financials,XLF US Equity,,,0.0485280321015368,0.092592898597218,0,78.3589,19.86,0.6599999999999997,0.5099999999999998
2005-01,Health Care,XLV US Equity,-0.0017909999999999,0.1456905,0.0784253160626047,0.1002569032300109,0,29.25,12.82,0.9999999999999996,0.6599999999999993
2005-02,Health Care,XLV US Equity,-0.0074149999999999,0.1276935,0.0800838670744397,0.1006497572037532,0,30.13,12.08,0.79,0.6200000000000001
2005-03,Health Care,XLV US Equity,0.001229,0.1257285,0.0819259942458556,0.0997071086340138,0,29.9615,14.02,0.77,0.6599999999999993
2005-04,Health Care,XLV US Equity,0.005527,0.1169635,0.082012314170755,0.1014656755061804,0,31.0051,15.31,0.69,0.7199999999999998
2005-05,Health Care,XLV US Equity,-0.002362,0.119351,0.0809240927647379,0.0998553639511776,0,31.3964,13.29,0.4999999999999995,0.8599999999999994
2005-06,Health Care,XLV US Equity,-0.009105,0.1102685,0.0795277308023918,0.0974767675147306,0,31.2299,12.04,0.3599999999999999,0.9000000000000004
2005-07,Health Care,XLV US Equity,0.0010469999999999,0.0993585,0.0758291354585204,0.0957216258902548,1,31.9344,11.57,0.3099999999999996,0.8900000000000006
2005-08,Health Care,XLV US Equity,0.000306,0.104127,0.0742696144822524,0.0939928830171482,0,31.8237,12.6,0.2199999999999997,0.8700000000000001
2005-09,Health Care,XLV US Equity,-0.0105309999999999,0.1317225,0.0744395415227753,0.0929282576498448,0,31.6462,11.92,0.25,0.9000000000000004
2005-10,Health Care,XLV US Equity,-0.0007739999999999,0.138986,0.0728174286798173,0.0948012815742965,0,30.6771,15.32,0.1900000000000004,0.9500000000000002
2005-11,Health Care,XLV US Equity,-0.0022009999999999,0.1298825,0.0702675532477287,0.0938080346397408,0,31.0506,12.06,0.1200000000000001,0.9699999999999998
2005-12,Health Care,XLV US Equity,0.01226,0.11446,0.0698724050201475,0.0925984461521148,0,32.1243,12.07,0.0699999999999994,0.9500000000000002
2006-01,Health Care,XLV US Equity,-0.0171349999999999,0.1210084999999999,0.0697458776271093,0.0883497078875981,0,32.5395,12.95,0.0199999999999995,0.9500000000000002
2006-02,Health Care,XLV US Equity,0.0042409999999999,0.1167865,0.069913980698051,0.0872475146672375,0,32.9143,12.34,-0.0999999999999996,0.92
2006-03,Health Care,XLV US Equity,-0.017096,0.107039,0.0686742514145623,0.0835350026674255,0,32.4931,11.39,-0.0100000000000006,0.8799999999999999
2006-04,Health Care,XLV US Equity,0.0113989999999999,0.1024085,0.0705598909507648,0.0825200028411264,0,31.4872,11.59,0.1000000000000005,0.8399999999999999
2006-05,Health Care,XLV US Equity,-0.002395,0.1321025,0.0695447511662832,0.0825383961028903,0,30.8268,16.44,0.1400000000000005,0.7999999999999998
2006-06,Health Care,XLV US Equity,0.0019139999999999,0.115388,0.0695183148157455,0.0812392133692987,0,30.8375,13.08,-0.0099999999999997,0.8900000000000006
2006-07,Health Care,XLV US Equity,5.000000000005e-06,0.1301594999999999,0.0718375922598374,0.082094000448682,0,32.5201,14.95,-0.0300000000000002,0.91
2006-08,Health Care,XLV US Equity,0.0032949999999999,0.1063645,0.0724537041478198,0.0833269631031305,0,33.448,12.31,-0.0200000000000004,0.91
2006-09,Health Care,XLV US Equity,0.0038489999999999,0.0993285,0.0728908290726166,0.0831748935519303,0,33.9614,11.98,-0.0499999999999998,0.92
2006-10,Health Care,XLV US Equity,0.004445,0.1053365,0.0716165104805136,0.082306758951536,0,34.074,11.1,-0.0699999999999994,0.91
2006-11,Health Care,XLV US Equity,0.0038129999999999,0.1051765,0.0705126159552564,0.0809272455801601,0,34.033,10.91,-0.1400000000000005,0.8700000000000001
2006-12,Health Care,XLV US Equity,-0.01305,0.100397,0.0682057448371056,0.082477588766783,1,34.3885,11.56,-0.1100000000000003,0.8999999999999995
2007-01,Health Care,XLV US Equity,0.007341,0.0948175,0.0668517940237071,0.0804478688890594,0,35.4359,10.42,-0.1200000000000001,0.9399999999999996
2007-02,Health Care,XLV US Equity,-0.003568,0.11724,0.0652797604450175,0.0795682104768727,0,34.5836,15.42,-0.1299999999999999,0.8900000000000006
2007-03,Health Care,XLV US Equity,-0.0021919999999999,0.10615,0.0625102145253787,0.0792735871708611,1,34.6822,14.64,-0.0100000000000006,0.9699999999999998
2007-04,Health Care,XLV US Equity,0.002162,0.114044,0.0633513082027863,0.0785778046164097,0,37.2177,14.22,0.0200000000000004,0.92
2007-05,Health Care,XLV US Equity,0.0011309999999999,0.1068525,0.0628795741486569,0.0773598563052264,1,37.8567,13.05,-0.0199999999999995,0.92
2007-06,Health Care,XLV US Equity,0.0079879999999999,0.13327,0.0619029011003775,0.0773267756428003,0,36.5882,16.23,0.1199999999999992,0.91
2007-07,Health Care,XLV US Equity,-0.031785,0.1698345,0.0613597978363777,0.0785575954274737,0,34.8474,23.52,0.1799999999999997,0.92
2007-08,Health Care,XLV US Equity,-0.0073689999999999,0.1510085,0.0617758020091504,0.078129692051596,0,35.6453,23.38,0.3600000000000003,0.8600000000000003
2007-09,Health Care,XLV US Equity,-0.0005179999999999,0.132031,0.0614223612900945,0.0788751528995445,0,36.7565,18.0,0.5099999999999998,0.8499999999999996
2007-10,Health Care,XLV US Equity,-0.0113209999999999,0.1312884999999999,0.0606286859846322,0.0794871645498573,0,37.4428,18.53,0.56,0.8200000000000003
2007-11,Health Care,XLV US Equity,0.0052589999999999,0.1561905,0.0609269077019563,0.0778936748349563,0,37.9211,22.87,0.8100000000000005,0.96
2007-12,Health Care,XLV US Equity,0.001694,0.158393,0.0608853515845072,0.0778881984680729,0,36.8483,22.5,0.9799999999999996,1.16
2008-01,Health Care,XLV US Equity,-0.0060109999999999,0.1708285,0.061133924434491,0.0793356699108676,0,35.1682,26.2,1.2600000000000002,1.21
2008-02,Health Care,XLV US Equity,-0.01421,0.188286,0.0604455789278658,0.0789455182872572,0,34.229,26.54,1.7700000000000002,1.29
2008-03,Health Care,XLV US Equity,0.013549,0.1876455,0.0627295858334571,0.0803922711191151,1,32.6736,25.61,1.89,1.38
2008-04,Health Care,XLV US Equity,-0.0075729999999999,0.1578755,0.062453144013815,0.0772516359194353,1,32.9986,20.79,1.6300000000000003,1.42
2008-05,Health Care,XLV US Equity,0.0001329999999999,0.1325845,0.0608793964828481,0.074813775293114,0,33.6275,17.83,1.4299999999999995,1.3599999999999994
2008-06,Health Care,XLV US Equity,0.0021069999999999,0.1578685,0.0612455001034476,0.0766277742520883,0,32.2073,23.95,1.3299999999999996,1.3900000000000006
2008-07,Health Care,XLV US Equity,-0.020212,0.176085,0.0617462253466823,0.0762318064650697,1,33.6502,22.94,1.44,1.4900000000000002
2008-08,Health Care,XLV US Equity,-0.016956,0.170796,0.0622443555241533,0.0742979868998463,0,34.3453,20.65,1.4700000000000002,1.510000000000001
2008-09,Health Care,XLV US Equity,-0.0702919999999999,0.2641179999999999,0.0651928493897354,0.0755219912481235,1,31.792,39.39,1.61,1.6599999999999993
2008-10,Health Care,XLV US Equity,-0.0571369999999999,0.4444405,0.0690737298355297,0.0767432235075188,1,28.142,59.89,2.2,2.6000000000000005
2008-11,Health Care,XLV US Equity,0.01188,0.433707,0.0716036051848968,0.0755494838881392,0,26.3646,55.84,2.32,3.0900000000000007
2008-12,Health Care,XLV US Equity,-0.001087,0.2998395,0.0692820607846562,0.0733998492950312,0,28.259,40.0,1.6,3.38
2009-01,Health Care,XLV US Equity,-0.0055939999999999,0.284948,0.0661070668075307,0.0723496790060763,0,27.9184,44.84,1.71,3.0900000000000007
2009-02,Health Care,XLV US Equity,-0.000623,0.3524175,0.0655242674004841,0.0729804415935143,0,24.4592,46.35,1.89,2.8100000000000005
2009-03,Health Care,XLV US Equity,-0.0107169999999999,0.3290345,0.0657714534338016,0.0718470539572598,0,25.9284,44.14,1.89,2.92
2009-04,Health Care,XLV US Equity,-0.0017159999999999,0.252748,0.0632343926424562,0.0695528094715642,0,25.8963,36.5,2.0,3.000000000000001
2009-05,Health Care,XLV US Equity,0.0004309999999999,0.1813145,0.0641363387920471,0.0713587190573323,0,27.6634,28.92,2.36,2.5200000000000005
2009-06,Health Care,XLV US Equity,-0.001335,0.2043245,0.0635936988645453,0.0691581406757692,0,28.3175,26.35,2.54,1.89
2009-07,Health Care,XLV US Equity,-0.0096409999999999,0.1852555,0.0641598831151261,0.0693140278215066,0,29.9965,25.92,2.54,1.6799999999999995
2009-08,Health Care,XLV US Equity,0.0036389999999999,0.1935235,0.0631950199016432,0.0681512690014069,0,30.8038,26.01,2.47,1.3200000000000005
2009-09,Health Care,XLV US Equity,-0.005886,0.184823,0.0633838040309787,0.0701865806314632,0,30.994,25.61,2.44,1.1799999999999995
2009-10,Health Care,XLV US Equity,-0.00833,0.189433,0.0664448178806838,0.0697960415910023,0,30.3454,30.69,2.4400000000000004,1.1399999999999997
2009-11,Health Care,XLV US Equity,-0.005191,0.1777365,0.0669704522531716,0.0709734275795357,0,33.1669,24.51,2.6,1.13
2009-12,Health Care,XLV US Equity,-0.023761,0.1688954999999999,0.0662512189972447,0.0693905191474409,0,33.7735,21.68,2.72,1.1100000000000003
2010-01,Health Care,XLV US Equity,-0.0134569999999999,0.1882705,0.0663497674290784,0.0688644542599673,0,34.0018,24.62,2.8,0.9900000000000002
2010-02,Health Care,XLV US Equity,-0.0049609999999999,0.1756615,0.0646939697102466,0.0688063910336376,0,34.1322,19.5,2.83,0.9900000000000002
2010-03,Health Care,XLV US Equity,0.0024839999999999,0.14712,0.0635329373647839,0.0689015788585453,0,35.0427,17.59,2.77,1.0
2010-04,Health Care,XLV US Equity,-0.021306,0.1579809999999999,0.0638672739831213,0.0675240679425833,0,33.6794,22.05,2.79,0.96
2010-05,Health Care,XLV US Equity,0.00674,0.210259,0.0628993652367125,0.0669927196237933,0,31.4872,32.07,2.59,1.09
2010-06,Health Care,XLV US Equity,-0.00167,0.240765,0.0646205054469301,0.0672529700922286,0,30.9139,34.54,2.4800000000000004,1.3500000000000003
2010-07,Health Care,XLV US Equity,0.003447,0.1679525,0.0643873054833377,0.066787243214691,0,31.3195,23.5,2.39,1.29
2010-08,Health Care,XLV US Equity,0.000289,0.2123725,0.06723807613361,0.0677480630844904,0,30.8043,26.05,2.18,1.17
2010-09,Health Care,XLV US Equity,-0.0067939999999999,0.170389,0.0659747388705825,0.0673850638432048,0,33.5962,23.7,2.17,1.13
2010-10,Health Care,XLV US Equity,0.0001919999999999,0.164341,0.0657426935317302,0.0662794526273232,0,34.3454,21.2,2.16,1.04
2010-11,Health Care,XLV US Equity,-0.0082859999999999,0.1750769999999999,0.0641319132742058,0.0658172436747557,0,33.3537,23.54,2.31,1.0499999999999998
2010-12,Health Care,XLV US Equity,0.0021809999999999,0.1464945,0.062596115762562,0.0661737879076577,0,34.8891,17.75,2.67,1.08
2011-01,Health Care,XLV US Equity,0.004888,0.133542,0.0605252510758399,0.0671383027870747,0,35.0885,19.53,2.78,1.0499999999999998
2011-02,Health Care,XLV US Equity,-0.0101839999999999,0.138241,0.0606602442037233,0.0671482164368486,0,36.1839,18.35,2.81,0.9300000000000006
2011-03,Health Care,XLV US Equity,-0.0061799999999999,0.138303,0.0583340218319369,0.066003238594161,0,36.8388,17.74,2.71,0.9000000000000004
2011-04,Health Care,XLV US Equity,-0.005322,0.121258,0.0588341149956788,0.0657044171582537,0,39.2087,14.75,2.73,0.8599999999999994
2011-05,Health Care,XLV US Equity,-9.599999999999886e-05,0.119586,0.0589911547369761,0.064978311298854,0,40.1767,15.45,2.61,0.8200000000000003
2011-06,Health Care,XLV US Equity,0.000181,0.1375205,0.0582346678978075,0.0646991771674069,0,39.7246,16.52,2.59,0.7599999999999998
2011-07,Health Care,XLV US Equity,-0.0182739999999999,0.190736,0.0587932193157776,0.0662047601862513,0,38.1481,25.25,2.59,0.8300000000000001
2011-08,Health Care,XLV US Equity,0.0094999999999999,0.223264,0.0610098299856469,0.0665659289431972,1,37.3431,31.62,2.07,0.9900000000000002
2011-09,Health Care,XLV US Equity,-0.009604,0.3099539999999999,0.0615630144674551,0.0674923461890949,0,35.6665,42.96,1.77,1.1799999999999995
2011-10,Health Care,XLV US Equity,-0.0050059999999999,0.194031,0.0606245422024951,0.0662291691685149,0,37.7235,29.96,1.87,1.39
2011-11,Health Care,XLV US Equity,-0.0018239999999999,0.202627,0.0617533278968692,0.06559105116692,0,38.0832,27.8,1.7599999999999998,1.2699999999999996
2011-12,Health Care,XLV US Equity,-0.0003779999999999,0.170156,0.0632964228540791,0.0667248248786517,0,39.2135,23.4,1.72,1.3199999999999998
2012-01,Health Care,XLV US Equity,-0.000798,0.145789,0.060356320371218,0.0669212004503755,0,40.4683,19.44,1.73,1.3800000000000003
2012-02,Health Care,XLV US Equity,-0.0074769999999999,0.1248865,0.0591454086650902,0.066613662474963,0,40.8978,18.43,1.69,1.2899999999999996
2012-03,Health Care,XLV US Equity,3.200000000000425e-05,0.115346,0.059167655870111,0.0674943950222905,0,42.7294,15.5,1.83,1.2400000000000002
2012-04,Health Care,XLV US Equity,0.006869,0.1267385,0.0595168404281697,0.0671653325894092,0,42.6158,17.15,1.7599999999999998,1.2300000000000004
2012-05,Health Care,XLV US Equity,-0.006429,0.1781015,0.0591079473041301,0.0675941814636615,0,41.0707,24.06,1.51,1.2700000000000005
2012-06,Health Care,XLV US Equity,-0.0268029999999999,0.1202795,0.0604706044709927,0.0684285121130343,0,43.4097,17.08,1.33,1.3799999999999994
2012-07,Health Care,XLV US Equity,-0.002934,0.1532379999999999,0.0628119187690803,0.0690696100530065,0,43.8494,18.93,1.28,1.4700000000000002
2012-08,Health Care,XLV US Equity,5.099999999999549e-05,0.1341605,0.0609717080863908,0.0688389219433654,0,44.3634,17.47,1.41,1.4300000000000002
2012-09,Health Care,XLV US Equity,-0.0060699999999999,0.116852,0.060748307811134,0.0699621695384195,0,46.0518,15.73,1.46,1.3499999999999996
2012-10,Health Care,XLV US Equity,-0.0041039999999999,0.150827,0.0620822473736505,0.0685365625085539,0,45.9472,18.6,1.47,1.11
2012-11,Health Care,XLV US Equity,-0.031555,0.1229375,0.0608306261381935,0.067723255594247,0,46.1895,15.87,1.38,1.0099999999999998
2012-12,Health Care,XLV US Equity,7.599999999999274e-05,0.138809,0.0573231117421151,0.0665342847105554,0,46.0261,18.02,1.46,0.98
2013-01,Health Care,XLV US Equity,0.0015089999999999,0.1131745,0.0572259093655119,0.0655766484215709,0,49.5224,14.28,1.64,0.9300000000000006
2013-02,Health Care,XLV US Equity,-0.006881,0.1205245,0.0564660120342349,0.0655047290136746,0,50.1456,15.51,1.71,0.9499999999999996
2013-03,Health Care,XLV US Equity,-0.003756,0.095569,0.0569156989501883,0.0644462613159988,0,53.3294,12.7,1.7,0.9199999999999996
2013-04,Health Care,XLV US Equity,0.000681,0.1354405,0.0572198466533935,0.0643932127212983,0,54.8606,13.52,1.53,0.8599999999999999
2013-05,Health Care,XLV US Equity,-0.019884,0.156773,0.0541070165017695,0.0643200373000918,0,55.7647,16.3,1.68,0.8400000000000003
2013-06,Health Care,XLV US Equity,-0.010132,0.146505,0.0554553507749544,0.0640848333697952,0,55.4328,16.86,1.97,0.9200000000000008
2013-07,Health Care,XLV US Equity,-0.000167,0.1323745,0.0559562621376564,0.0631570718571784,0,59.4031,13.45,2.24,0.9800000000000004
2013-08,Health Care,XLV US Equity,-0.005168,0.149451,0.0538243865550376,0.0629036995365792,0,57.3074,17.01,2.3800000000000003,0.8799999999999999
2013-09,Health Care,XLV US Equity,-0.00055,0.1424139999999999,0.0525412636410189,0.0621386756916625,0,59.1458,16.6,2.41,0.8300000000000001
2013-10,Health Care,XLV US Equity,-0.009412,0.118741,0.0533938656779597,0.062957793633623,0,61.6945,13.75,2.28,0.7799999999999994
2013-11,Health Care,XLV US Equity,0.001243,0.1125174999999999,0.052902252540869,0.0630467491599594,0,64.6056,13.7,2.4200000000000004,0.75
